component,sum_sq,pct,sd_equiv_um,view
① lot 간 (날짜·조건),153.06075812029945,0.1499850397817673,0.13979627218597948,point
②a lot 내 순번 drift,777.0270818238716,0.7614129134736572,0.31497910047564964,point
②b 웨이퍼 간 랜덤,320.64393956515505,0.3142006783584869,0.20233694035373348,point
③ 웨이퍼 내 위치,100264.42592900113,98.24963691763448,3.577973308173095,point
④ 잔차 (위치×웨이퍼),535.5257083205885,0.5247644507516008,0.2614892399602483,point
